Nume,Link
"Laptop Gaming HP Victus 16-d0100nq cu procesor Intel® Core™ i5-11400H, 16.1"", Full HD, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3050 Ti 4GB, Free DOS, Mica Silver",https://www.emag.ro/laptop-gaming-hp-victus-16-d0100nq-cu-procesor-intelr-coretm-i5-11400h-16-1-full-hd-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-ti-4gb-free-dos-mica-silver-5d549ea/pd/D9HBPJMBM/
"Laptop ultraportabil Lenovo Yoga Slim 7 Pro 14IHU5 O cu procesor Intel® Core™ i5-11320H pana la 4.50 GHz, 14"", 2.8K, OLED, 16GB, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home, Light Silver, 3y on-site, Premium Care",https://www.emag.ro/laptop-ultraportabil-lenovo-yoga-slim-7-pro-14ihu5-o-cu-procesor-intelr-coretm-i5-11320h-pana-la-4-50-ghz-14-2-8k-oled-16gb-512gb-ssd-intelr-irisr-xe-graphics-windows-11-home-light-silver-3y-on-site-p/pd/DJKCD1MBM/
"Laptop Gaming HP Victus 15-fa0016nq cu procesor Intel® Core™ i5-12500H pana la 4.5GHz, 15.6"", Full HD, IPS, 16GB DDR4, 512GB SSD, NVIDIA® GeForce RTX™ 3050 4GB GDDR6, Free DOS, Mica Silver",https://www.emag.ro/laptop-gaming-hp-victus-15-fa0016nq-cu-procesor-intelr-coretm-i5-12500h-pana-la-4-5ghz-15-6-full-hd-ips-16gb-ddr4-512gb-ssd-nvidiar-geforce-rtxtm-3050-4gb-gddr6-free-dos-mica-silver-6m365ea/pd/DT0LHQMBM/
"Laptop HP 15s-fq2010nq cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel® Iris® Xᵉ Graphics, Free DOS, Indigo Blue",https://www.emag.ro/laptop-hp-15s-fq2010nq-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-15-6-full-hd-8gb-256gb-ssd-intelr-irisr-x-graphics-free-dos-indigo-blue-2l9w2ea/pd/DM81NDMBM/
"Laptop ASUS Gaming TUF F15 FX507ZE cu procesor Intel® Core™ i7-12700H pana la 4.70 GHz, 15.6'', FHD, 16GB DDR5, 1TB SSD, GeForce RTX 3050 Ti 4GB, No OS, Mecha Gray",https://www.emag.ro/laptop-asus-gaming-tuf-f15-fx507ze-cu-procesor-intelr-coretm-i7-12700h-pana-la-4-70-ghz-15-6-fhd-16gb-ddr5-1tb-ssd-geforce-rtx-3050-ti-4gb-no-os-mecha-gray-fx507ze-hn067/pd/D7J6HLMBM/
"Laptop Ultrabook ASUS 15.6'' P1512CEA-EJ0186MXM , FHD, Procesor Intel® Core™ i3-1115G4 (6M Cache, up to 4.10 GHz), 8GB DDR4, 256GB SSD, GMA UHD, No OS, Slate Grey",https://www.emag.ro/laptop-ultrabook-asus-15-6-p1512cea-ej0186mxm-fhd-procesor-intelr-coretm-i3-1115g4-6m-cache-up-to-4-10-ghz-8gb-ddr4-256gb-ssd-gma-uhd-no-os-slate-grey-p1512cea-ej0186mxm-upgrade/pd/DQJF5VMBM/
"Laptop Gaming Acer Nitro 5 AN515-57 cu procesor Intel® Core™ i7-11800H pana la 4.60 GHz, 15.6"" Full HD, IPS, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3050Ti 4GB, No OS, Black",https://www.emag.ro/laptop-gaming-acer-nitro-5-an515-57-cu-procesor-intelr-coretm-i7-11800h-pana-la-4-60-ghz-15-6-full-hd-ips-144hz-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050ti-4gb-no-os-black-nh-qesex-008/pd/DZ5RGLMBM/
"Laptop ultraportabil HP 14s-dq5006nq cu procesor Intel® Core™ i5-1235U pana la 4.40 GHz, 14"", Full HD, 16GB, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home",https://www.emag.ro/laptop-ultraportabil-hp-14s-dq5006nq-cu-procesor-intelr-coretm-i5-1235u-pana-la-4-40-ghz-14-full-hd-16gb-512gb-ssd-intelr-irisr-xe-graphics-windows-11-home-6m2a5ea/pd/DCKLDZMBM/
"Laptop Lenovo ThinkPad E15 Gen 2 cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 15.6"", Full HD, IPS, 16GB, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Pro, Black",https://www.emag.ro/laptop-lenovo-thinkpad-e15-gen-2-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-15-6-full-hd-ips-16gb-512gb-ssd-intelr-irisr-xe-graphics-windows-11-pro-black-20td00glri/pd/DSMXYSMBM/?
"Laptop ultraportabil HP Pavilion x360 14-ek0008nn cu procesor Intel® Core™ i5-1235U pana la 4.40 GHz, 14"", Full HD, IPS, 8GB, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home",https://www.emag.ro/laptop-ultraportabil-hp-pavilion-x360-14-ek0008nn-cu-procesor-intelr-coretm-i5-1235u-pana-la-4-40-ghz-14-full-hd-ips-8gb-512gb-ssd-intelr-irisr-xe-graphics-windows-11-home-6m2n6ea/pd/DLKLDZMBM/?
"Laptop Huawei MateBook D15 cu procesor Intel® Core™ i3-1115G4 pana la 4.10 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics, Windows 11 Home, Sliver",https://www.emag.ro/laptop-huawei-matebook-d15-cu-procesor-intelr-coretm-i3-1115g4-pana-la-4-10-ghz-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-windows-11-home-sliver-53013awc/pd/DHFH7VMBM/?
"Laptop Gaming HP OMEN 17-ck0011nq cu procesor Intel® Core™ i5-11400H pana la 4.50 GHz, 17.3"", Full HD, IPS, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3060 6GB, Free DOS, Black",https://www.emag.ro/laptop-gaming-hp-omen-17-ck0011nq-cu-procesor-intelr-coretm-i5-11400h-pana-la-4-50-ghz-17-3-full-hd-ips-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3060-6gb-free-dos-black-4q737ea/pd/D95K79MBM/?
"Laptop ultraportabil Lenovo Yoga 7 14IAL7 cu procesor Intel® Core™ i7-1260P pana la 4.70 GHz, 14"", 2.8K, OLED, Touch, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 11 Home, Storm Grey, 3y on-site, Premium Care",https://www.emag.ro/laptop-ultraportabil-lenovo-yoga-7-14ial7-cu-procesor-intelr-coretm-i7-1260p-pana-la-4-70-ghz-14-2-8k-oled-touch-16gb-512gb-ssd-intel-iris-xe-graphics-windows-11-home-storm-grey-3y-on-site-premium-car/pd/DZLMY1MBM/?
"Laptop Dell Inspiron 3511 cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 15.6"" FHD, 16GB, 512GB M.2 PCIe NVMe SSD, GeForce MX350 2GB GDDR5, Ubuntu",https://www.emag.ro/laptop-dell-inspiron-3511-cu-procesor-intelr-coretm-i5-1135g7-pana-la-4-20-ghz-15-6-fhd-16gb-512gb-m-2-pcie-nvme-ssd-geforce-mx350-2gb-gddr5-ubuntu-di3511i516512nub/pd/D84WXZMBM/?
"Laptop Gaming ASUS TUF F17 FX707ZE cu procesor Intel® Core™ i7-12700H pana la 4.70 GHz, 17.3'', Full HD, 144Hz, 16GB DDR5, 512GB SSD, NVIDIA® GeForce RTX 3050 Ti 4GB, No OS, Jaeger Gray",https://www.emag.ro/laptop-gaming-asus-tuf-f17-fx707ze-cu-procesor-intelr-coretm-i7-12700h-pana-la-4-70-ghz-17-3-full-hd-144hz-16gb-ddr5-512gb-ssd-nvidiar-geforce-rtx-3050-ti-4gb-no-os-jaeger-gray-fx707ze-hx078/pd/D1MJDRMBM/?
"Laptop 2 in 1 ASUS Zenbook S 13 Flip OLED UP5302ZA cu procesor Intel® Core™ i7-1260P pana la 4.70 GHz, 13.3"", 2.8K, OLED, Touch, 16GB, 1TB SSD, Intel® Iris Xe Graphics, Windows 11 Home, Ponder Blue",https://www.emag.ro/laptop-2-in-1-asus-zenbook-s-13-flip-oled-up5302za-cu-procesor-intelr-coretm-i7-1260p-pana-la-4-70-ghz-13-3-2-8k-oled-touch-16gb-1tb-ssd-intelr-iris-xe-graphics-windows-11-home-ponder-blue-up5302za-lx/pd/DW4WBQMBM/?
"Laptop HP ProBook 470 G9 cu procesor Intel® Core™ i5-1235U pana la 4.4GHz, 17.3"", Full HD, IPS, 16GB DDR4, 512GB SSD, NVIDIA® GeForce® MX550 2GB GDDR6, Windows 11 Pro, Asteroid Silver",https://www.emag.ro/laptop-hp-probook-470-g9-cu-procesor-intelr-coretm-i5-1235u-pana-la-4-4ghz-17-3-full-hd-ips-16gb-ddr4-512gb-ssd-nvidiar-geforcer-mx550-2gb-gddr6-windows-11-pro-asteroid-silver-6s768ea/pd/DK0LHQMBM/?
"Laptop ultraportabil HP Chromebook x360 14a-ca0003nn cu procesor Intel® Celeron® Processor N4020 pana la 2.80 GHz, Touch, 14.0 HD, 4GB, 64GB eMMC, Intel UHD Graphics, Chrome64, Ceramic White",https://www.emag.ro/laptop-ultraportabil-hp-chromebook-x360-14a-ca0003nn-cu-procesor-intelr-celeronr-processor-n4020-pana-la-2-80-ghz-touch-14-0-hd-4gb-64gb-emmc-intel-uhd-graphics-chrome64-ceramic-white-675x1ea/pd/DQRQPZMBM/?
"Laptop Gaming Gigabyte G5 cu procesor Intel® Core™ i5-12500H pana la 4.50 GHz, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 3050 Ti, Free DOS",https://www.emag.ro/laptop-gaming-gigabyte-g5-cu-procesor-intelr-coretm-i5-12500h-pana-la-4-50-ghz-15-6-full-hd-144hz-16gb-512gb-ssd-nvidia-geforce-rtx-3050-ti-free-dos-g5-me-51ee213sd/pd/D2B6XQMBM/?
"Laptop HP 15s-fq5041nq cu procesor Intel Core I3 1215U, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics, Free Dos, Grey",https://www.emag.ro/laptop-hp-15s-fq5041nq-cu-procesor-intel-core-i3-1215u-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-free-dos-grey-6m294ea/pd/DQ456CMBM/?
"Laptop Gaming HP VICTUS 15-fa0020nq cu procesor Intel® Core™ i7-12700H pana la 4.70 GHz, 15.6"", Full HD, 8GB , 512GB SSD, Nvidia GeForce GTX 1650 4GB, Free DOS, Ceramic White",https://www.emag.ro/laptop-gaming-hp-victus-15-fa0020nq-cu-procesor-intelr-coretm-i7-12700h-pana-la-4-70-ghz-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-free-dos-ceramic-white-6m2y3ea/pd/DL456CMBM/?
"Laptop HP 15s-fq5018nq cu procesor Intel® Core™ i5-1235U pana la 4.40 GHz, 15.6"", Full HD, 8GB, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home",https://www.emag.ro/laptop-hp-15s-fq5018nq-cu-procesor-intelr-coretm-i5-1235u-pana-la-4-40-ghz-15-6-full-hd-8gb-512gb-ssd-intelr-irisr-xe-graphics-windows-11-home-6m272ea/pd/DSKLDZMBM/?
"Laptop HP 250 G9 cu procesor Intel® Core™ i5-1235U pana la 4.40 GHz, 15.6"", Full HD, 8GB, 512GB SSD, Intel® Iris Xe Graphics, Free DOS, Asteroid Silver",https://www.emag.ro/laptop-hp-250-g9-cu-procesor-intelr-coretm-i5-1235u-pana-la-4-40-ghz-15-6-full-hd-8gb-512gb-ssd-intelr-iris-xe-graphics-free-dos-asteroid-silver-6s778ea/pd/DY4JHQMBM/?
"Laptop Gaming Acer Nitro 5 AN517-55 cu procesor Intel® Core™ i5-12500H pana la 4.50 GHz, 17.3"", Full HD, IPS, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3050 4GB, NO OS, Black",https://www.emag.ro/laptop-gaming-acer-nitro-5-an517-55-cu-procesor-intelr-coretm-i5-12500h-pana-la-4-50-ghz-17-3-full-hd-ips-144hz-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-4gb-no-os-black-nh-qg1ex-007/pd/DQN5K1MBM/?
"Laptop ultraportabil ASUS Zenbook S 13 OLED UM5302TA cu procesor AMD Ryzen™ 5 6600H pana la 4.50 GHz, 13.3"", 2.8K OLED, Touch, 8GB, 512GB SSD, AMD Radeon™ Graphics, Windows 11 Home, Vestige Beige",https://www.emag.ro/laptop-ultraportabil-asus-zenbook-s-13-oled-um5302ta-cu-procesor-amd-ryzentm-5-6600h-pana-la-4-50-ghz-13-3-2-8k-oled-touch-8gb-512gb-ssd-amd-radeontm-graphics-windows-11-home-vestige-beige-um5302ta-lx/pd/D84WBQMBM/?
"Laptop ASUS X515MA-EJ493 cu procesor Intel Celeron N4020, 15.6"" FHD, 8GB, 256GB SSD, Intel UHD Graphics 600, No OS, Transparent Silver",https://www.emag.ro/laptop-asus-cu-procesor-intel-celeron-n4020-15-6-fhd-8gb-256gb-ssd-intel-uhd-graphics-600-no-os-transparent-silver-x515ma-ej493/pd/D8HFSZMBM/?
"Laptop Gaming Lenovo IdeaPad 3 15ACH6 cu procesor AMD Ryzen™ 7 5800H pana la 4.40 GHz, 15.6'', Full HD, IPS, 120Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 3050 Ti 4GB, No OS, Shadow Black",https://www.emag.ro/laptop-gaming-lenovo-ideapad-3-15ach6-cu-procesor-amd-ryzentm-7-5800h-pana-la-4-40-ghz-15-6-full-hd-ips-120hz-16gb-512gb-ssd-nvidia-geforce-rtx-3050-ti-4gb-no-os-shadow-black-82k201usrm/pd/DN6Y8LMBM/?
"Laptop HP Pavilion Gaming 15-ec2086nq cu procesor AMD Ryzen™ 7 5800H, 15.6"", Full HD, 8GB, 512GB SSD, NVIDIA® GeForce RTX™ 3050 Ti, No OS, Black",https://www.emag.ro/laptop-hp-pavilion-gaming-15-ec2086nq-cu-procesor-amd-ryzentm-7-5800h-15-6-full-hd-8gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-ti-no-os-black-5d4w8ea/pd/D8L9N4MBM/?
"Laptop Tesla E14WP cu procesor Intel® Celeron® N3060 pana la 2.48 GHz, 14"", HD, 4GB, 120GB SSD, Windows 10 Pro, Dark Brown",https://www.emag.ro/laptop-tesla-e14wp-cu-procesor-intelr-celeronr-n3060-pana-la-2-48-ghz-14-hd-4gb-120gb-ssd-windows-10-pro-dark-brown-tne14wp-r/pd/DL27KCMBM/?
"Laptop Gaming ASUS TUF Gaming F15 FX506HC cu procesor Intel® Core™ i5-11400H pana la 4.50 GHz, 15.6"", Full HD, IPS, 144Hz, 8GB, 1TB PCIe® 3.0 NVMe™ M.2 SSD, NVIDIA® GeForce RTX™ 3050 4GB GDDR6, No OS, Eclipse Gray",https://www.emag.ro/laptop-gaming-asus-tuf-gaming-f15-fx506hc-cu-procesor-intelr-coretm-i5-11400h-pana-la-4-50-ghz-15-6-full-hd-ips-144hz-8gb-1tb-pcier-3-0-nvmetm-m-2-ssd-nvidiar-geforce-rtxtm-3050-4gb-gddr6-no-os-eclips/pd/D8W6HZMBM/?
"Laptop Apple MacBook Pro 14 (2021) cu procesor Apple M1 Pro, 10 nuclee CPU and 16 nuclee GPU, 16GB, 1TB SSD, Space Grey, RO Kb",https://www.emag.ro/laptop-apple-macbook-pro-14-2021-cu-procesor-apple-m1-pro-10-nuclee-cpu-and-16-nuclee-gpu-16gb-1tb-ssd-space-grey-ro-kb-mkgq3ro-a/pd/D60SVXMBM/?
"Laptop ASUS VivoBook 15X M1503QA-L1169 cu procesor AMD Ryzen 5 5600H pana la 4.2 GHz, 15.6"", Full HD, OLED, 8GB, 512GB SSD, AMD Radeon™ Graphics, No OS, Quiet Blue",https://www.emag.ro/laptop-asus-vivobook-15x-cu-procesor-amd-ryzen-5-5600h-pana-la-4-2-ghz-15-6-full-hd-oled-8gb-512gb-ssd-amd-radeontm-graphics-no-os-quiet-blue-m1503qa-l1169/pd/D7PFSZMBM/?
"Laptop Gaming ASUS ROG Strix G15 G513RS cu procesor AMD Ryzen™ 9 6900HX, 15.6"", Full HD, 300Hz, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 3080, No OS, Volt Green",https://www.emag.ro/laptop-gaming-asus-rog-strix-g15-g513rs-cu-procesor-amd-ryzentm-9-6900hx-15-6-full-hd-300hz-16gb-1tb-ssd-nvidiar-geforce-rtxtm-3080-no-os-volt-green-g513rs-hf016/pd/DDW06VMBM/?
"Laptop Lenovo IdeaPad Flex 5 14ITL05 cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 14"", Full HD, 16GB DDR4, 512GB SSD, Intel® Iris® Xe Graphics, Windows 11 Home, Abyss Blue",https://www.emag.ro/laptop-lenovo-ideapad-flex-5-14itl05-cu-procesor-intelr-coretm-i5-1135g7-pana-la-4-20-ghz-14-full-hd-16gb-ddr4-512gb-ssd-intelr-irisr-xe-graphics-windows-11-home-abyss-blue-82hs01aprm/pd/DQLRWZMBM/?
"Laptop Lenovo IdeaPad 5 Pro 16ARH7 cu procesor AMD Ryzen™ 5 6600HS Creator Edition pana la 4.50 GHz, 16'', 2.5K, IPS, 120Hz, 16GB DDR5, 512GB SSD, AMD Radeon 660M Graphics, No OS, Cloud Grey",https://www.emag.ro/laptop-lenovo-ideapad-5-pro-16arh7-cu-procesor-amd-ryzentm-5-6600hs-creator-edition-pana-la-4-50-ghz-16-2-5k-ips-120hz-16gb-ddr5-512gb-ssd-amd-radeon-660m-graphics-no-os-cloud-grey-82sn005grm/pd/D76Y8LMBM/?
"Laptop Gaming HP OMEN 16-k0003nq cu procesor Intel® Core™ i9-12900H pana la 5.00 GHz, 16.1"", QHD, IPS, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3070 Ti 8GB, Windows 11 Home, Shadow Black",https://www.emag.ro/laptop-gaming-hp-omen-16-k0003nq-cu-procesor-intelr-coretm-i9-12900h-pana-la-5-00-ghz-16-1-qhd-ips-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3070-ti-8gb-windows-11-home-shadow-black-6m3a0ea/pd/DX9KBZMBM/?
"Laptop Dell Vostro 3420 cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 14'', FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe, Linux, Carbon Black, 3y Basic Onsite Service Warranty",https://www.emag.ro/laptop-dell-vostro-3420-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-14-fhd-16gb-ddr4-512gb-ssd-intel-iris-xe-linux-carbon-black-3y-basic-onsite-service-warranty-n2022vnb3420emea-u/pd/DK9CW4MBM/?
"Laptop ASUS VivoBook 15 X1500EA cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 15.6"", Full HD, IPS, 16GB, 1TB HDD + 512GB SSD, Intel Iris Xᵉ Graphics, No OS",https://www.emag.ro/laptop-asus-vivobook-15-x1500ea-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-15-6-full-hd-ips-16gb-1tb-hdd-512gb-ssd-intel-iris-x-graphics-no-os-x1500ea-bq2343/pd/D0DZBZMBM/?
"Laptop Dell Inspiron 3511 cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 15.6"" FHD, 8GB, 512GB M.2 PCIe NVMe SSD, Intel® Iris® Xe Graphics, Ubuntu",https://www.emag.ro/laptop-dell-inspiron-3511-cu-procesor-intelr-coretm-i5-1135g7-pana-la-4-20-ghz-15-6-fhd-8gb-512gb-m-2-pcie-nvme-ssd-intelr-irisr-xe-graphics-ubuntu-di3511i58512ub/pd/DG4WXZMBM/?
"Laptop ultraportabil ASUS E410MA cu procesor Intel® Celeron® N4020 pana la 2.80 GHz, 14"", 4GB, 256GB M.2 NVMe™ PCIe® 3.0 SSD, Intel® UHD Graphics 600, No OS",https://www.emag.ro/laptop-ultraportabil-asus-e410ma-cu-procesor-intelr-celeronr-n4020-pana-la-2-80-ghz-14-4gb-256gb-m-2-nvmetm-pcier-3-0-ssd-intelr-uhd-graphics-600-no-os-e410ma-bv1827/pd/D1G3BCMBM/?
"Laptop ultraportabil Acer Aspire 3 A317-33 cu procesor Intel® Pentium® Silver N6000 pana la 3.30 GHz, 17.3"", Full HD, IPS, 8GB, 512GB SSD, Intel® UHD Graphics, No OS, Silver",https://www.emag.ro/laptop-ultraportabil-acer-aspire-3-a317-33-cu-procesor-intelr-pentiumr-silver-n6000-pana-la-3-30-ghz-17-3-full-hd-ips-8gb-512gb-ssd-intelr-uhd-graphics-no-os-silver-nx-a6tex-001/pd/D6DVNNMBM/?
"Laptop Gaming HP VICTUS 15-fb0010nq cu procesor AMD Ryzen™ 5 5600H pana la 4.20, 15.6"", Full HD, 16GB, 512GB SSD, Nvidia GeForce RTX 3050 Ti 4GB, Free DOS, Mica Silver",https://www.emag.ro/laptop-gaming-hp-victus-15-fb0010nq-cu-procesor-amd-ryzentm-5-5600h-pana-la-4-20-15-6-full-hd-16gb-512gb-ssd-nvidia-geforce-rtx-3050-ti-4gb-free-dos-mica-silver-6m2q7ea/pd/DMGG6CMBM/?
"Laptop HP 15s-eq3019nq cu procesor AMD Ryzen™ 5 5625U pana la 4.30 GHz, 15.6"", Full HD, 8GB, 512GB PCIe SSD, AMD Radeon Integrated Graphics, FreeDOS, Spruce Blue",https://www.emag.ro/laptop-hp-15s-eq3019nq-cu-procesor-amd-ryzentm-5-5625u-pana-la-4-30-ghz-15-6-full-hd-8gb-512gb-pcie-ssd-amd-radeon-integrated-graphics-freedos-spruce-blue-6m2e7ea/pd/DLRQPZMBM/?
"Laptop HP 250 G9 cu procesor Intel® Core™ i5-1235U pana la 4.40 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel® Iris® Xe Graphics, Free DOS, Dark Ash Silver",https://www.emag.ro/laptop-hp-250-g9-cu-procesor-intelr-coretm-i5-1235u-pana-la-4-40-ghz-15-6-full-hd-8gb-256gb-ssd-intelr-irisr-xe-graphics-free-dos-dark-ash-silver-6f1z9ea/pd/DJ2VBZMBM/?
"Laptop ASUS Zenbook Pro Duo 15 UX582ZW cu procesor Intel® Core™ i7-12700H pana la 4.70 GHz, 15.6"", 4K, OLED, Touch, 32GB, 1TB SSD, NVIDIA® GeForce® RTX™ 3070 Ti 8GB GDDR6, Windows 11 Pro",https://www.emag.ro/laptop-asus-zenbook-pro-duo-15-ux582zw-cu-procesor-intelr-coretm-i7-12700h-pana-la-4-70-ghz-15-6-4k-oled-touch-32gb-1tb-ssd-nvidiar-geforcer-rtxtm-3070-ti-8gb-gddr6-windows-11-pro-ux582zw-h2021x/pd/DYB8HZMBM/?
"Laptop Gaming Acer Nitro 5 AN517-55 cu procesor Intel® Core™ i7-12700H pana la 4.70 GHz, 17.3"", Full HD, IPS, 144Hz, 32GB, 512GB SSD, NVIDIA® GeForce RTX™ 3060 6GB, No OS, Black",https://www.emag.ro/laptop-gaming-acer-nitro-5-an517-55-cu-procesor-intelr-coretm-i7-12700h-pana-la-4-70-ghz-17-3-full-hd-ips-144hz-32gb-512gb-ssd-nvidiar-geforce-rtxtm-3060-6gb-no-os-black-nh-qfwex-00d/pd/DXW0KQMBM/?
"Laptop HP 255 G9 cu procesor AMD Ryzen 5 5625U pana la 4.3 GHz, 15.6"" Full HD, 8GB, 512GB SSD, AMD Radeon Graphics, FreeDOS, Asteroid Silver",https://www.emag.ro/laptop-hp-255-g9-cu-procesor-amd-ryzen-5-5625u-pana-la-4-3-ghz-15-6-full-hd-8gb-512gb-ssd-amd-radeon-graphics-freedos-asteroid-silver-5y3x5ea/pd/D4YVCZMBM/?
"Laptop ASUS VivoBook 15X M1503QA-L1170 cu procesor AMD Ryzen™ 7 5800H pana la 4.4 GHz, 15.6"" Full HD, OLED, 8GB, 512GB SSD, AMD Radeon™ Graphics, No OS, Quiet Blue",https://www.emag.ro/laptop-asus-vivobook-15x-cu-procesor-amd-ryzentm-7-5800h-pana-la-4-4-ghz-15-6-full-hd-oled-8gb-512gb-ssd-amd-radeontm-graphics-no-os-quiet-blue-m1503qa-l1170/pd/DMPFSZMBM/?
