Nume,Link
"Laptop GIGABYTE Gaming 16'' AERO 16 YE5, UHD+ OLED, Procesor Intel® Core™ i9-12900HK (24M Cache, up to 5.00 GHz), 32GB DDR5, 2x 1TB SSD, GeForce RTX 3080 Ti 16GB, Win 11 Pro, Silver",https://www.pcgarage.ro/notebook-laptop/gigabyte/gaming-16-aero-16-ye5-uhd-plus-oled-procesor-intel-core-i9-12900hk-24m-cache-up-to-500-ghz-32gb-ddr5-2x-1tb-ssd-geforce-rtx-3080-ti-16gb-win-11-pro-silver/
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M1 Max chip (10-core CPU), 64GB, 1TB SSD, Apple M1 Max 24-core GPU, macOS Monterey, Space Grey, INT keyboard, Late 2021",https://www.pcgarage.ro/notebook-laptop/apple/162-macbook-pro-16-liquid-retina-xdr-apple-m1-max-chip-10-core-cpu-64gb-1tb-ssd-apple-m1-max-24-core-gpu-macos-monterey-space-grey-int-keyboard-late-2021/
"Laptop Apple 16.2'' MacBook Pro 16 Liquid Retina XDR, Apple M1 Max chip (10-core CPU), 64GB, 1TB SSD, Apple M1 Max 32-core GPU, macOS Monterey, Silver, INT keyboard, Late 2021",https://www.pcgarage.ro/notebook-laptop/apple/162-macbook-pro-16-liquid-retina-xdr-apple-m1-max-chip-10-core-cpu-64gb-1tb-ssd-apple-m1-max-32-core-gpu-macos-monterey-silver-int-keyboard-late-2021/
"Laptop ASUS Gaming 16'' ROG Zephyrus Duo 16 GX650RX, QHD+ 165Hz, Procesor AMD Ryzen™ 9 6900HX (16M Cache, up to 4.9 GHz), 64GB DDR5, 2x 2TB SSD, GeForce RTX 3080 Ti 16GB, Win 11 Home, Black",https://www.pcgarage.ro/notebook-laptop/asus/gaming-16-rog-zephyrus-duo-16-gx650rx-qhd-plus-165hz-procesor-amd-ryzen-9-6900hx-16m-cache-up-to-49-ghz-64gb-ddr5-2x-2tb-ssd-geforce-rtx-3080-ti-16gb-win-11-home-black/
"Laptop DELL 15.6'' Vostro 3510 (seria 3000), FHD, Procesor Intel® Core™ i3-1115G4 (6M Cache, up to 4.10 GHz), 8GB DDR4, 512GB SSD, GMA UHD, Win 11 Pro, Carbon Black, 3Yr ProSupport",https://www.pcgarage.ro/notebook-laptop/dell/156-vostro-3510-seria-3000-fhd-procesor-intel-core-i3-1115g4-6m-cache-up-to-410-ghz-8gb-ddr4-512gb-ssd-gma-uhd-win-11-pro-carbon-black-3yr-prosupport/
"Laptop ASUS 15.6'' VivoBook 15 OLED K513EA, FHD, Procesor Intel® Core™ i5-1135G7 (8M Cache, up to 4.20 GHz), 16GB DDR4, 512GB SSD, Intel Iris Xe, No OS, Indie Black",https://www.pcgarage.ro/notebook-laptop/asus/156-vivobook-15-oled-k513ea-fhd-procesor-intel-core-i5-1135g7-8m-cache-up-to-420-ghz-16gb-ddr4-512gb-ssd-intel-iris-xe-no-os-indie-black/
"Laptop ASUS 15.6'' Vivobook 15X OLED M1503IA, FHD, Procesor AMD Ryzen™ 5 4600H (8M Cache, up to 4.0 GHz), 8GB DDR4, 512GB SSD, Radeon, Win 11 Home, Quiet Blue",https://www.pcgarage.ro/notebook-laptop/asus/156-vivobook-15x-oled-m1503ia-fhd-procesor-amd-ryzen-5-4600h-8m-cache-up-to-40-ghz-8gb-ddr4-512gb-ssd-radeon-win-11-home-quiet-blue/
"Laptop Acer 17.3'' Aspire 3 A317-53G, FHD IPS, Procesor Intel® Core™ i5-1135G7 (8M Cache, up to 4.20 GHz), 16GB DDR4, 512GB SSD, GeForce MX350 2GB, Endless OS, Silver",https://www.pcgarage.ro/notebook-laptop/acer/173-aspire-3-a317-53g-fhd-ips-procesor-intel-core-i5-1135g7-8m-cache-up-to-420-ghz-16gb-ddr4-512gb-ssd-geforce-mx350-2gb-endless-os-silver/
"Laptop Lenovo 15.6'' IdeaPad 5 15ABA7, FHD IPS, Procesor AMD Ryzen™ 7 5825U (16M Cache, up to 4.5 GHz), 16GB DDR4, 512GB SSD, Radeon, No OS, Cloud Grey",https://www.pcgarage.ro/notebook-laptop/lenovo/156-ideapad-5-15aba7-fhd-ips-procesor-amd-ryzen-7-5825u-16m-cache-up-to-45-ghz-16gb-ddr4-512gb-ssd-radeon-no-os-cloud-grey/
"Laptop Lenovo Gaming 15.6'' IdeaPad 3 15ACH6, FHD IPS, Procesor AMD Ryzen™ 7 5800H (16M Cache, up to 4.4 GHz), 8GB DDR4, 512GB SSD, GeForce RTX 3050 4GB, No OS, Shadow Black",https://www.pcgarage.ro/notebook-laptop/lenovo/gaming-156-ideapad-3-15ach6-fhd-ips-procesor-amd-ryzen-7-5800h-16m-cache-up-to-44-ghz-8gb-ddr4-512gb-ssd-geforce-rtx-3050-4gb-no-os-shadow-black/
"Laptop DELL Gaming 15.6'' G15 5511, FHD 120Hz, Procesor Intel® Core™ i5-11400H (12M Cache, up to 4.50 GHz), 8GB DDR4, 512GB SSD, GeForce RTX 3050 Ti 4GB, Linux, Dark Shadow Grey, 3Yr BOS",https://www.pcgarage.ro/notebook-laptop/dell/gaming-156-g15-5511-fhd-120hz-procesor-intel-core-i5-11400h-12m-cache-up-to-450-ghz-8gb-ddr4-512gb-ssd-geforce-rtx-3050-ti-4gb-linux-dark-shadow-grey-3yr-bos/
"Laptop Lenovo 14'' ThinkPad L14 Gen 2, FHD IPS, Procesor AMD Ryzen™ 5 5600U (16M Cache, up to 4.2 GHz), 8GB DDR4, 512GB SSD, Radeon, Win 10 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/14-thinkpad-l14-gen-2-fhd-ips-procesor-amd-ryzen-5-5600u-16m-cache-up-to-42-ghz-8gb-ddr4-512gb-ssd-radeon-win-10-pro-black/
"Laptop Lenovo 15.6'' ThinkPad E15 Gen 3, FHD IPS, Procesor AMD Ryzen™ 5 5500U (8M Cache, up to 4.0 GHz), 16GB DDR4, 512GB SSD, Radeon, No OS, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/156-thinkpad-e15-gen-3-fhd-ips-procesor-amd-ryzen-5-5500u-8m-cache-up-to-40-ghz-16gb-ddr4-512gb-ssd-radeon-no-os-black-1/
"Laptop DELL 15.6'' Vostro 3510 (seria 3000), FHD, Procesor Intel® Core™ i7-1165G7 (12M Cache, up to 4.7 GHz), 16GB DDR4, 512GB SSD, Intel Iris Xe, Linux, Carbon Black, 3Yr ProSupport",https://www.pcgarage.ro/notebook-laptop/dell/156-vostro-3510-seria-3000-fhd-procesor-intel-core-i7-1165g7-12m-cache-up-to-47-ghz-16gb-ddr4-512gb-ssd-intel-iris-xe-linux-carbon-black-3yr-prosupport/
"Laptop DELL 15.6'' Vostro 3510 (seria 3000), FHD, Procesor Intel® Core™ i7-1165G7 (12M Cache, up to 4.7 GHz), 8GB DDR4, 512GB SSD, GeForce MX350 2GB, Linux, Carbon Black, 3Yr ProSupport",https://www.pcgarage.ro/notebook-laptop/dell/156-vostro-3510-seria-3000-fhd-procesor-intel-core-i7-1165g7-12m-cache-up-to-47-ghz-8gb-ddr4-512gb-ssd-geforce-mx350-2gb-linux-carbon-black-3yr-prosupport/
"Laptop Lenovo 13.3'' ThinkPad L13 Gen 2, FHD IPS, Procesor Intel® Core™ i5-1135G7 (8M Cache, up to 4.20 GHz), 16GB DDR4, 512GB SSD, Intel Iris Xe, No OS, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/133-thinkpad-l13-gen-2-fhd-ips-procesor-intel-core-i5-1135g7-8m-cache-up-to-420-ghz-16gb-ddr4-512gb-ssd-intel-iris-xe-no-os-black/
"Laptop HP 13.3'' ProBook 430 G8, FHD, Procesor Intel® Core™ i5-1145G7 (8M Cache, up to 4.40 GHz, with IPU), 8GB DDR4, 512GB SSD, Intel Iris Xe, Free DOS, Silver",https://www.pcgarage.ro/notebook-laptop/hp/133-probook-430-g8-fhd-procesor-intel-core-i5-1145g7-8m-cache-up-to-440-ghz-with-ipu-8gb-ddr4-512gb-ssd-intel-iris-xe-free-dos-silver/
"Laptop Lenovo 14'' ThinkPad E14 Gen 3, FHD IPS, Procesor AMD Ryzen™ 5 5500U (8M Cache, up to 4.0 GHz), 16GB DDR4, 512GB SSD, Radeon, Win 11 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/14-thinkpad-e14-gen-3-fhd-ips-procesor-amd-ryzen-5-5500u-8m-cache-up-to-40-ghz-16gb-ddr4-512gb-ssd-radeon-win-11-pro-black/
"Laptop HP Gaming 16.1'' Victus 16-e1015nq, FHD IPS 144Hz, Procesor AMD Ryzen™ 5 6600H (16M Cache, up to 4.5 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 3050 4GB, Free DOS, Mica Silver",https://www.pcgarage.ro/notebook-laptop/hp/gaming-161-victus-16-e1015nq-fhd-ips-144hz-procesor-amd-ryzen-5-6600h-16m-cache-up-to-45-ghz-16gb-ddr5-512gb-ssd-geforce-rtx-3050-4gb-free-dos-mica-silver/
"Laptop Lenovo 15.6'' ThinkPad L15 Gen 2, FHD IPS, Procesor AMD Ryzen™ 5 PRO 5650U (16M Cache, up to 4.2 GHz), 16GB DDR4, 512GB SSD, Radeon, Win 10 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/156-thinkpad-l15-gen-2-fhd-ips-procesor-amd-ryzen-5-pro-5650u-16m-cache-up-to-42-ghz-16gb-ddr4-512gb-ssd-radeon-win-10-pro-black/
"Laptop DELL 15.6'' Vostro 3510 (seria 3000), FHD, Procesor Intel® Core™ i7-1165G7 (12M Cache, up to 4.7 GHz), 8GB DDR4, 512GB SSD, GeForce MX350 2GB, Win 11 Pro, Carbon Black, 3Yr ProSupport",https://www.pcgarage.ro/notebook-laptop/dell/156-vostro-3510-seria-3000-fhd-procesor-intel-core-i7-1165g7-12m-cache-up-to-47-ghz-8gb-ddr4-512gb-ssd-geforce-mx350-2gb-win-11-pro-carbon-black-3yr-prosupport/
"Laptop Lenovo 15.6'' ThinkPad L15 Gen 1, FHD IPS, Procesor AMD Ryzen™ 5 4500U (8M Cache, up to 4.0 GHz), 8GB DDR4, 256GB SSD, Radeon, Win 10 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/156-thinkpad-l15-gen-1-fhd-ips-procesor-amd-ryzen-5-4500u-8m-cache-up-to-40-ghz-8gb-ddr4-256gb-ssd-radeon-win-10-pro-black/
"Laptop DELL 14'' Latitude 5430 (seria 5000), FHD, Procesor Intel® Core™ i5-1245U (12M Cache, up to 4.40 GHz), 16GB DDR4, 512GB SSD, Intel Iris Xe, Linux, 3Yr ProSupport",https://www.pcgarage.ro/notebook-laptop/dell/14-latitude-5430-seria-5000-fhd-procesor-intel-core-i5-1245u-12m-cache-up-to-440-ghz-16gb-ddr4-512gb-ssd-intel-iris-xe-linux-3yr-bos/
"Laptop Lenovo 15.6'' ThinkPad E15 Gen 2, FHD IPS, Procesor Intel® Core™ i7-1165G7 (12M Cache, up to 4.70 GHz, with IPU), 16GB DDR4, 1TB SSD, Intel Iris Xe, Win 11 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/156-thinkpad-e15-gen-2-fhd-ips-procesor-intel-core-i7-1165g7-12m-cache-up-to-470-ghz-with-ipu-16gb-ddr4-1tb-ssd-intel-iris-xe-win-11-pro-black/
"Laptop DELL 15.6'' Latitude 5530 (seria 5000), FHD, Procesor Intel® Core™ i5-1235U (12M Cache, up to 4.40 GHz, with IPU), 8GB DDR4, 512GB SSD, Intel Iris Xe, Win 11 Pro, 3Yr BOS",https://www.pcgarage.ro/notebook-laptop/dell/156-latitude-5530-seria-5000-fhd-procesor-intel-core-i5-1235u-12m-cache-up-to-440-ghz-with-ipu-8gb-ddr4-512gb-ssd-intel-iris-xe-win-11-pro-3yr-bos/
"Laptop ASUS Gaming 13.4'' ROG Flow X13 GV301RC, WUXGA 120Hz Touch, Procesor AMD Ryzen™ 7 6800HS (16M Cache, up to 4.7 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 3050 4GB, Win 11 Home, Off Black",https://www.pcgarage.ro/notebook-laptop/asus/gaming-134-rog-flow-x13-gv301rc-wuxga-120hz-touch-procesor-amd-ryzen-7-6800hs-16m-cache-up-to-47-ghz-16gb-ddr5-512gb-ssd-geforce-rtx-3050-4gb-win-11-home-off-black/
"Laptop Lenovo 15.6'' ThinkBook 15p G2 ITH, FHD IPS, Procesor Intel® Core™ i5-11400H (12M Cache, up to 4.50 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, Win 11 Pro, Mineral Grey",https://www.pcgarage.ro/notebook-laptop/lenovo/156-thinkbook-15p-g2-ith-fhd-ips-procesor-intel-core-i5-11400h-12m-cache-up-to-450-ghz-16gb-ddr4-512gb-ssd-geforce-gtx-1650-4gb-win-11-pro-mineral-grey/
"Laptop ASUS Gaming 13.4'' ROG Flow X13 GV301RA, UHD+ Touch, Procesor AMD Ryzen™ 7 6800HS (16M Cache, up to 4.7 GHz), 16GB DDR5, 512GB SSD, Radeon 680M, Win 11 Home, Off Black",https://www.pcgarage.ro/notebook-laptop/asus/gaming-134-rog-flow-x13-gv301ra-uhd-plus-touch-procesor-amd-ryzen-7-6800hs-16m-cache-up-to-47-ghz-16gb-ddr5-512gb-ssd-radeon-680m-win-11-home-off-black/
"Laptop Lenovo Gaming 15.6'' Legion 5 15ARH7H, FHD IPS 144Hz, Procesor AMD Ryzen™ 7 6800H (16M Cache, up to 4.7 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 3060 6GB, No OS, Cloud Grey, 3Yr Onsite Premium Care",https://www.pcgarage.ro/notebook-laptop/lenovo/gaming-156-legion-5-15arh7h-fhd-ips-144hz-procesor-amd-ryzen-7-6800h-16m-cache-up-to-47-ghz-16gb-ddr5-512gb-ssd-geforce-rtx-3060-6gb-no-os-cloud-grey/
"Laptop Acer Gaming 17.3'' Nitro 5 AN517-54, QHD IPS 165Hz, Procesor Intel® Core™ i7-11800H (24M Cache, up to 4.60 GHz), 16GB DDR4, 512B SSD, GeForce RTX 3060 6GB, Win 11 Home, Shale Black",https://www.pcgarage.ro/notebook-laptop/acer/gaming-173-nitro-5-an517-54-qhd-ips-165hz-procesor-intel-core-i7-11800h-24m-cache-up-to-460-ghz-16gb-ddr4-512b-ssd-geforce-rtx-3060-6gb-win-11-home-shale-black/
"Laptop Lenovo 15.6'' ThinkPad T15 Gen 2, FHD IPS, Procesor Intel® Core™ i7-1165G7 (12M Cache, up to 4.70 GHz, with IPU), 16GB DDR4, 512GB SSD, Intel Iris Xe, Win 10 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/156-thinkpad-t15-gen-2-fhd-ips-procesor-intel-core-i7-1165g7-12m-cache-up-to-470-ghz-with-ipu-16gb-ddr4-512gb-ssd-intel-iris-xe-win-10-pro-black-2/
"Laptop DELL 14'' Latitude 5431 (seria 5000), FHD, Procesor Intel® Core™ i7-1270P (18M Cache, up to 4.80 GHz), 16GB DDR5, 512GB SSD, GeForce MX550 2GB, Linux, 3Yr BOS",https://www.pcgarage.ro/notebook-laptop/dell/14-latitude-5431-seria-5000-fhd-procesor-intel-core-i7-1270p-18m-cache-up-to-480-ghz-16gb-ddr5-512gb-ssd-geforce-mx550-2gb-linux-3yr-bos/
"Laptop Lenovo Gaming 16'' Legion 5 Pro 16ARH7H, WQXGA IPS 165Hz G-Sync, Procesor AMD Ryzen™ 5 6600H (16M Cache, up to 4.5 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 3060 6GB, No OS, Glacier White, 3Yr Onsite Premium Care",https://www.pcgarage.ro/notebook-laptop/lenovo/gaming-16-legion-5-pro-16arh7h-wqxga-ips-165hz-g-sync-procesor-amd-ryzen-5-6600h-16m-cache-up-to-45-ghz-16gb-ddr5-512gb-ssd-geforce-rtx-3060-6gb-no-os-glacier-white/
"Laptop Acer Gaming 17.3'' Nitro 5 AN517-55, QHD IPS 165Hz, Procesor Intel® Core™ i7-12700H (24M Cache, up to 4.70 GHz), 16GB DDR4, 512GB SSD, GeForce RTX 3060 6GB, No OS, Obsidian Black",https://www.pcgarage.ro/notebook-laptop/acer/gaming-173-nitro-5-an517-55-qhd-ips-165hz-procesor-intel-core-i7-12700h-24m-cache-up-to-470-ghz-16gb-ddr4-512gb-ssd-geforce-rtx-3060-6gb-no-os-obsidian-black/
"Laptop Apple 13.3'' MacBook Pro 13 Retina with Touch Bar, Apple M2 chip (8-core CPU), 8GB, 512GB SSD, Apple M2 10-core GPU, macOS Monterey, Silver, INT keyboard, 2022",https://www.pcgarage.ro/notebook-laptop/apple/133-macbook-pro-13-retina-with-touch-bar-apple-m2-chip-8-core-cpu-8gb-512gb-ssd-apple-m2-10-core-gpu-macos-monterey-silver-int-keyboard-2022/
"Laptop Apple 13.6'' MacBook Air 13 with Liquid Retina, Apple M2 chip (8-core CPU), 8GB, 512GB SSD, Apple M2 10-core GPU, macOS Monterey, Silver, INT keyboard, 2022",https://www.pcgarage.ro/notebook-laptop/apple/136-macbook-air-13-with-liquid-retina-apple-m2-chip-8-core-cpu-8gb-512gb-ssd-apple-m2-10-core-gpu-macos-monterey-silver-int-keyboard-2022/
"Laptop ASUS Gaming 14'' ROG Zephyrus G14 GA402RK, FHD+ 144Hz, Procesor AMD Ryzen™ 7 6800HS (16M Cache, up to 4.7 GHz), 16GB DDR5, 1TB SSD, Radeon RX 6800S 8GB, No OS, Eclipse Gray",https://www.pcgarage.ro/notebook-laptop/asus/gaming-14-rog-zephyrus-g14-ga402rk-fhd-plus-144hz-procesor-amd-ryzen-7-6800hs-16m-cache-up-to-47-ghz-16gb-ddr5-1tb-ssd-radeon-rx-6800s-8gb-no-os-eclipse-gray/
"Laptop MSI Gaming 17.3'' Katana GF76 12UG, FHD 144Hz, Procesor Intel® Core™ i7-12700H (24M Cache, up to 4.70 GHz), 16GB DDR4, 1TB SSD, GeForce RTX 3070 8GB, No OS, Black",https://www.pcgarage.ro/notebook-laptop/msi/gaming-173-katana-gf76-12ug-fhd-144hz-procesor-intel-core-i7-12700h-24m-cache-up-to-470-ghz-16gb-ddr4-1tb-ssd-geforce-rtx-3070-8gb-no-os-black/
"Laptop MSI 15.6'' WF66 11UI Mobile Workstation, FHD 144Hz, Procesor Intel® Core™ i7-11800H (24M Cache, up to 4.60 GHz), 16GB DDR4, 512GB SSD, T1200 4GB, Win 11 Pro, Black",https://www.pcgarage.ro/notebook-laptop/msi/156-wf66-11ui-mobile-workstation-fhd-144hz-procesor-intel-core-i7-11800h-24m-cache-up-to-460-ghz-16gb-ddr4-512gb-ssd-t1200-4gb-win-11-pro-black/
"Laptop ASUS Gaming 13.4'' ROG Flow X13 GV301RE, UHD+ Touch, Procesor AMD Ryzen™ 9 6900HS (16M Cache, up to 4.9 GHz), 16GB DDR5, 1TB SSD, GeForce RTX 3050 Ti 4GB, Win 11 Home, Off Black",https://www.pcgarage.ro/notebook-laptop/asus/gaming-134-rog-flow-x13-gv301re-uhd-plus-touch-procesor-amd-ryzen-9-6900hs-16m-cache-up-to-49-ghz-16gb-ddr5-1tb-ssd-geforce-rtx-3050-ti-4gb-win-11-home-off-black/
"Laptop ASUS Gaming 13.4'' ROG Flow X13 GV301RC, UHD+ Touch, Procesor AMD Ryzen™ 7 6800HS (16M Cache, up to 4.7 GHz), 16GB DDR5, 512GB SSD, GeForce RTX 3050 4GB, Win 11 Home, Off Black",https://www.pcgarage.ro/notebook-laptop/asus/gaming-134-rog-flow-x13-gv301rc-uhd-plus-touch-procesor-amd-ryzen-7-6800hs-16m-cache-up-to-47-ghz-16gb-ddr5-512gb-ssd-geforce-rtx-3050-4gb-win-11-home-off-black/
"Laptop Lenovo 14'' ThinkPad T14 Gen 2, FHD IPS, Procesor AMD Ryzen™ 5 PRO 5650U (16M Cache, up to 4.2 GHz), 16GB DDR4, 1TB SSD, Radeon, Win 10 Pro, Black",https://www.pcgarage.ro/notebook-laptop/lenovo/14-thinkpad-t14-gen-2-fhd-ips-procesor-amd-ryzen-5-pro-5650u-16m-cache-up-to-42-ghz-16gb-ddr4-1tb-ssd-radeon-win-10-pro-black/
"Laptop Lenovo Gaming 16'' Legion 7 16ACHg6, WQXGA IPS 165Hz G-Sync, Procesor AMD Ryzen™ 7 5800H (16M Cache, up to 4.4 GHz), 16GB DDR4, 1TB SSD, GeForce RTX 3070 8GB, No OS, Storm Grey, 3Yr Onsite Premium Care",https://www.pcgarage.ro/notebook-laptop/lenovo/gaming-16-legion-7-16achg6-wqxga-ips-165hz-g-sync-procesor-amd-ryzen-7-5800h-16m-cache-up-to-44-ghz-16gb-ddr4-1tb-ssd-geforce-rtx-3070-8gb-no-os-storm-grey-1/
"Laptop ASUS Gaming 15.6'' ROG Strix SCAR 15 G533ZM, QHD 240Hz, Procesor Intel® Core™ i7-12700H (24M Cache, up to 4.70 GHz), 16GB DDR5, 1TB SSD, GeForce RTX 3060 6GB, No OS, Off Black",https://www.pcgarage.ro/notebook-laptop/asus/gaming-156-rog-strix-scar-15-g533zm-qhd-240hz-procesor-intel-core-i7-12700h-24m-cache-up-to-470-ghz-16gb-ddr5-1tb-ssd-geforce-rtx-3060-6gb-no-os-off-black/
